Loyalty Number,CLV,Churn_Probability,Risk_Tier,Churn_x,Segment_ID,Segment_Name
621190,8259.11,0.006385479,Low,0,1,Frequent Flyers
402964,8260.64,0.002144452,Low,0,1,Frequent Flyers
104103,8262.88,0.24817955,Low,0,1,Frequent Flyers
170791,8263.48,0.003111174,Low,0,1,Frequent Flyers
672570,8267.12,0.0012010685,Low,0,1,Frequent Flyers
661150,8269.08,0.7664069,High,1,1,Frequent Flyers
237319,8270.63,0.021019697,Low,0,0,Emerging Loyalists
936305,8270.63,0.007559741,Low,0,1,Frequent Flyers
831404,8272.33,0.012491247,Low,0,0,Emerging Loyalists
684934,8272.49,0.99976236,High,1,2,At-Risk Inactives
833754,8273.11,0.021698922,Low,0,0,Emerging Loyalists
763071,8275.9,0.00013915119,Low,0,1,Frequent Flyers
989986,8275.9,0.0022591657,Low,0,1,Frequent Flyers
399251,8276.44,0.0005604855,Low,0,1,Frequent Flyers
718764,8276.44,0.00016677947,Low,0,1,Frequent Flyers
944980,8277.75,0.038504835,Low,0,1,Frequent Flyers
644374,8278.72,0.0022336855,Low,0,0,Emerging Loyalists
738279,8281.74,0.0014075796,Low,0,1,Frequent Flyers
889786,8283.07,0.0010776637,Low,0,0,Emerging Loyalists
991627,8283.84,0.00034655974,Low,0,0,Emerging Loyalists
432392,8288.16,0.0017634,Low,0,1,Frequent Flyers
809404,8291.66,0.8955157,High,0,1,Frequent Flyers
452459,8293.48,0.9992717,High,1,2,At-Risk Inactives
452208,8295.98,0.00090256875,Low,0,0,Emerging Loyalists
248620,8296.18,0.001270838,Low,0,1,Frequent Flyers
320031,8296.18,0.0024770012,Low,0,1,Frequent Flyers
682980,8302.32,0.9999019,High,1,2,At-Risk Inactives
527565,8304.69,0.32381633,Low,0,1,Frequent Flyers
750171,8304.69,0.00095352763,Low,0,1,Frequent Flyers
961837,8310.7,0.042620365,Low,0,1,Frequent Flyers
105712,8311.14,0.5150828,Medium,0,1,Frequent Flyers
750862,8319.12,0.030804614,Low,0,0,Emerging Loyalists
374401,8323.53,0.008520744,Low,0,1,Frequent Flyers
721713,8324.23,0.00023750027,Low,0,0,Emerging Loyalists
757041,8334.32,0.009888694,Low,0,0,Emerging Loyalists
489371,8334.36,0.0073787784,Low,0,1,Frequent Flyers
698988,8336.08,0.00017860052,Low,0,1,Frequent Flyers
454720,8339.0,0.0017755604,Low,0,1,Frequent Flyers
885274,8339.0,0.00026498814,Low,0,1,Frequent Flyers
413798,8341.62,0.0015328601,Low,0,1,Frequent Flyers
767857,8341.62,0.0028371233,Low,0,0,Emerging Loyalists
335324,8341.93,0.0007992252,Low,0,1,Frequent Flyers
595747,8355.51,0.0004306792,Low,0,1,Frequent Flyers
146527,8355.77,0.0010029657,Low,0,1,Frequent Flyers
112732,8360.15,0.020888083,Low,0,1,Frequent Flyers
819809,8364.5,0.0014188252,Low,0,0,Emerging Loyalists
214030,8365.68,0.017200818,Low,0,1,Frequent Flyers
646198,8365.68,0.9997143,High,1,0,Emerging Loyalists
428162,8368.88,0.0074107405,Low,0,0,Emerging Loyalists
535183,8372.85,0.999739,High,1,2,At-Risk Inactives
698505,8375.35,0.02070591,Low,0,0,Emerging Loyalists
867327,8376.33,0.00087526045,Low,0,1,Frequent Flyers
268789,8377.5,0.001731018,Low,0,1,Frequent Flyers
104732,8382.48,0.0007316993,Low,0,1,Frequent Flyers
759322,8382.48,0.0021295068,Low,0,1,Frequent Flyers
329214,8382.63,0.022950472,Low,0,1,Frequent Flyers
496357,8382.63,0.0014838864,Low,0,1,Frequent Flyers
851982,8382.63,0.016327318,Low,0,1,Frequent Flyers
668510,8383.68,0.00062476227,Low,0,1,Frequent Flyers
210870,8385.25,0.05346499,Low,0,0,Emerging Loyalists
840021,8391.13,0.0021485302,Low,0,1,Frequent Flyers
923799,8395.27,6.115121e-05,Low,0,1,Frequent Flyers
898417,8396.33,0.042575672,Low,0,1,Frequent Flyers
164512,8400.79,0.00063494005,Low,0,1,Frequent Flyers
662848,8406.76,0.00040489755,Low,0,1,Frequent Flyers
929707,8408.31,0.0004061799,Low,0,0,Emerging Loyalists
148234,8408.32,0.024018453,Low,0,1,Frequent Flyers
999788,8409.07,0.9998597,High,1,2,At-Risk Inactives
623327,8414.94,0.0038030955,Low,0,1,Frequent Flyers
494885,8415.68,0.00013855354,Low,0,1,Frequent Flyers
718454,8415.68,0.0018519184,Low,0,0,Emerging Loyalists
553396,8417.0,0.0065028677,Low,0,1,Frequent Flyers
863384,8417.16,0.000708737,Low,0,1,Frequent Flyers
444085,8426.06,0.0021103153,Low,0,1,Frequent Flyers
743835,8426.06,0.00038815674,Low,0,1,Frequent Flyers
113040,8427.17,0.0008875334,Low,0,1,Frequent Flyers
540756,8427.17,0.0023271458,Low,0,0,Emerging Loyalists
912352,8427.17,0.18891725,Low,0,0,Emerging Loyalists
775440,8427.72,0.0456344,Low,0,1,Frequent Flyers
636673,8428.47,0.0008543403,Low,0,1,Frequent Flyers
937849,8429.49,0.9998579,High,1,2,At-Risk Inactives
262717,8430.06,0.06752225,Low,0,1,Frequent Flyers
532759,8432.82,0.00065521937,Low,0,0,Emerging Loyalists
453466,8433.23,0.00037759417,Low,0,0,Emerging Loyalists
213297,8434.12,0.0009042081,Low,0,1,Frequent Flyers
758328,8435.18,0.9998179,High,1,2,At-Risk Inactives
254667,8444.84,0.001692715,Low,0,1,Frequent Flyers
137020,8456.27,0.015870493,Low,0,0,Emerging Loyalists
867472,8456.72,0.01882879,Low,0,1,Frequent Flyers
600021,8457.46,0.999933,High,1,2,At-Risk Inactives
624935,8458.53,0.004979212,Low,0,1,Frequent Flyers
760614,8458.53,0.0043024365,Low,0,0,Emerging Loyalists
559483,8458.91,0.0044722105,Low,0,1,Frequent Flyers
332409,8470.04,4.4005632e-05,Low,0,1,Frequent Flyers
211625,8471.29,0.0013197579,Low,0,1,Frequent Flyers
611582,8476.81,0.0015835434,Low,0,1,Frequent Flyers
876850,8478.28,0.0027280515,Low,0,1,Frequent Flyers
514523,8478.3,0.00062057906,Low,0,0,Emerging Loyalists
954570,8478.82,0.0018286845,Low,0,0,Emerging Loyalists
718516,8481.31,0.087456405,Low,0,0,Emerging Loyalists
823257,8487.24,0.99986875,High,1,2,At-Risk Inactives
368062,8488.56,0.99991,High,1,2,At-Risk Inactives
472488,8488.56,0.9998708,High,1,2,At-Risk Inactives
549540,8491.02,0.0009378662,Low,0,0,Emerging Loyalists
421580,8491.86,0.0007741916,Low,0,1,Frequent Flyers
998112,8491.86,0.016762385,Low,0,1,Frequent Flyers
985516,8495.16,0.0007719157,Low,0,1,Frequent Flyers
484504,8496.06,0.0271723,Low,0,1,Frequent Flyers
763591,8496.36,0.0027176503,Low,0,1,Frequent Flyers
601626,8500.12,0.0014855568,Low,0,1,Frequent Flyers
618302,8500.12,0.00088420056,Low,0,1,Frequent Flyers
149225,8500.91,0.0035284292,Low,0,1,Frequent Flyers
399417,8500.91,0.022021376,Low,0,1,Frequent Flyers
482528,8501.28,0.09802756,Low,0,0,Emerging Loyalists
919951,8501.28,0.02095146,Low,0,1,Frequent Flyers
979467,8501.65,0.0036403304,Low,0,0,Emerging Loyalists
822696,8502.24,0.0022757829,Low,0,1,Frequent Flyers
810517,8503.94,0.99990344,High,1,2,At-Risk Inactives
883963,8507.13,0.0006515156,Low,0,1,Frequent Flyers
843642,8509.02,0.00080395764,Low,0,1,Frequent Flyers
222874,8509.85,0.00015910188,Low,0,1,Frequent Flyers
255653,8509.85,0.009153096,Low,0,0,Emerging Loyalists
606989,8509.85,0.007104483,Low,0,1,Frequent Flyers
740326,8509.85,0.00047344796,Low,0,0,Emerging Loyalists
763241,8509.85,0.00035130678,Low,0,1,Frequent Flyers
883065,8509.85,0.0004372498,Low,0,0,Emerging Loyalists
183023,8513.59,0.016594011,Low,0,0,Emerging Loyalists
948785,8514.39,0.0045409077,Low,0,1,Frequent Flyers
683664,8516.75,0.0014742089,Low,0,0,Emerging Loyalists
294617,8522.76,0.0002902123,Low,0,1,Frequent Flyers
157816,8528.29,0.0015221273,Low,0,0,Emerging Loyalists
556688,8531.4,0.15605186,Low,0,1,Frequent Flyers
477295,8532.99,0.005028111,Low,0,1,Frequent Flyers
586870,8543.25,0.0039500324,Low,0,1,Frequent Flyers
748914,8543.25,0.0004189025,Low,0,0,Emerging Loyalists
170211,8544.41,0.0007318094,Low,0,1,Frequent Flyers
616226,8545.61,0.009500433,Low,0,1,Frequent Flyers
533198,8547.59,0.02273985,Low,0,1,Frequent Flyers
979389,8547.59,0.07488104,Low,0,1,Frequent Flyers
420856,8548.3,0.002368205,Low,0,0,Emerging Loyalists
174044,8550.39,0.0013966963,Low,0,1,Frequent Flyers
576878,8550.39,0.002470219,Low,0,1,Frequent Flyers
386979,8555.89,0.87627,High,1,0,Emerging Loyalists
591641,8556.58,0.002017415,Low,0,0,Emerging Loyalists
132884,8561.56,0.00023045574,Low,0,1,Frequent Flyers
200802,8561.56,0.001701308,Low,0,0,Emerging Loyalists
320180,8564.77,0.00030720927,Low,0,1,Frequent Flyers
732377,8571.48,0.00019704575,Low,0,0,Emerging Loyalists
966920,8575.96,0.0076428354,Low,0,0,Emerging Loyalists
769669,8578.36,0.3348811,Low,0,0,Emerging Loyalists
767534,8579.89,0.0051884577,Low,0,1,Frequent Flyers
860724,8583.27,0.0008911509,Low,0,1,Frequent Flyers
267930,8583.85,0.9997056,High,1,2,At-Risk Inactives
758927,8591.6,0.00330435,Low,0,0,Emerging Loyalists
426990,8595.67,0.0013435258,Low,0,1,Frequent Flyers
519677,8595.98,0.00086804054,Low,0,1,Frequent Flyers
302414,8596.92,0.0004265932,Low,0,1,Frequent Flyers
967462,8608.16,0.0052432744,Low,0,1,Frequent Flyers
967966,8609.16,0.02972647,Low,0,1,Frequent Flyers
698072,8610.67,0.0036090415,Low,0,0,Emerging Loyalists
832864,8613.46,0.0021741146,Low,0,0,Emerging Loyalists
846796,8613.46,0.108605266,Low,0,1,Frequent Flyers
248138,8617.55,0.012185119,Low,0,0,Emerging Loyalists
902608,8618.3,0.00047529896,Low,0,1,Frequent Flyers
104541,8621.0,0.0014674105,Low,0,0,Emerging Loyalists
263866,8622.84,0.99992454,High,1,1,Frequent Flyers
514530,8622.84,0.017726665,Low,0,1,Frequent Flyers
940156,8622.84,0.020476118,Low,0,1,Frequent Flyers
312530,8624.92,0.0013890298,Low,0,1,Frequent Flyers
347423,8625.84,0.0034092064,Low,0,0,Emerging Loyalists
990077,8629.33,0.0028838331,Low,0,1,Frequent Flyers
571169,8630.7,0.0034688439,Low,0,0,Emerging Loyalists
569313,8640.75,0.009312212,Low,0,1,Frequent Flyers
516271,8641.05,0.022858305,Low,1,1,Frequent Flyers
920118,8641.05,0.01024292,Low,0,0,Emerging Loyalists
186020,8646.5,0.00029094063,Low,0,1,Frequent Flyers
247692,8646.5,0.9995634,High,1,0,Emerging Loyalists
559342,8646.5,0.0033719365,Low,0,0,Emerging Loyalists
639116,8653.3,0.99988616,High,1,2,At-Risk Inactives
316982,8653.56,0.003301407,Low,0,1,Frequent Flyers
321748,8653.56,0.072621375,Low,0,1,Frequent Flyers
357589,8656.4,0.007912407,Low,0,1,Frequent Flyers
483198,8656.4,0.0037523839,Low,0,0,Emerging Loyalists
652501,8658.86,0.00078472204,Low,0,1,Frequent Flyers
401062,8662.05,0.0018862968,Low,0,0,Emerging Loyalists
451226,8662.05,0.0029561175,Low,0,1,Frequent Flyers
379117,8663.5,0.9998412,High,1,2,At-Risk Inactives
883852,8663.5,0.0029524881,Low,0,1,Frequent Flyers
735676,8665.96,0.0018352844,Low,0,0,Emerging Loyalists
228273,8668.61,0.0033765594,Low,0,1,Frequent Flyers
863744,8672.81,0.001994799,Low,0,1,Frequent Flyers
585271,8673.59,0.003054969,Low,0,0,Emerging Loyalists
833197,8673.59,0.003618194,Low,0,0,Emerging Loyalists
148690,8679.84,0.0058511393,Low,0,1,Frequent Flyers
221469,8679.84,0.0018889569,Low,0,1,Frequent Flyers
295138,8681.05,0.001101747,Low,0,1,Frequent Flyers
115427,8685.92,0.061978366,Low,0,1,Frequent Flyers
729293,8685.92,0.00094081694,Low,0,1,Frequent Flyers
309602,8688.75,0.00029122204,Low,0,1,Frequent Flyers
575434,8692.28,0.0139878085,Low,0,1,Frequent Flyers
823816,8692.64,0.015106134,Low,0,1,Frequent Flyers
957571,8693.65,0.02932162,Low,0,1,Frequent Flyers
303573,8697.79,0.00028835615,Low,0,1,Frequent Flyers
541741,8697.88,0.0015641326,Low,0,0,Emerging Loyalists
351889,8707.62,0.30971816,Low,0,1,Frequent Flyers
118675,8708.28,0.018119117,Low,0,1,Frequent Flyers
489628,8708.28,0.0013452504,Low,0,0,Emerging Loyalists
705911,8709.32,0.0021958891,Low,0,1,Frequent Flyers
425826,8709.85,0.012721169,Low,0,0,Emerging Loyalists
698627,8709.85,0.010307239,Low,0,0,Emerging Loyalists
325599,8712.16,0.17702661,Low,0,1,Frequent Flyers
358792,8714.92,0.0055821748,Low,0,1,Frequent Flyers
885682,8714.92,0.0127937645,Low,0,1,Frequent Flyers
333644,8717.05,0.0016812994,Low,0,0,Emerging Loyalists
565690,8717.05,0.43705264,Medium,1,1,Frequent Flyers
662750,8717.05,0.0019675582,Low,0,1,Frequent Flyers
733608,8717.05,0.0024430149,Low,0,1,Frequent Flyers
618461,8717.56,0.028625092,Low,0,1,Frequent Flyers
885357,8717.85,0.00086592074,Low,0,1,Frequent Flyers
323068,8719.9,0.0006759369,Low,0,1,Frequent Flyers
464828,8720.46,0.999936,High,1,0,Emerging Loyalists
965482,8720.46,0.0015835395,Low,0,0,Emerging Loyalists
846243,8728.46,0.0017677803,Low,0,1,Frequent Flyers
882044,8732.09,0.0018387608,Low,0,1,Frequent Flyers
721300,8736.5,0.0013166612,Low,0,1,Frequent Flyers
904378,8737.84,0.055050828,Low,0,0,Emerging Loyalists
311762,8738.3,0.031243594,Low,0,1,Frequent Flyers
209886,8742.06,0.025076285,Low,0,1,Frequent Flyers
347987,8742.06,0.028736297,Low,0,0,Emerging Loyalists
667798,8743.85,0.00087147445,Low,0,0,Emerging Loyalists
965012,8744.73,0.00036179367,Low,0,1,Frequent Flyers
247050,8750.64,0.0009089373,Low,0,1,Frequent Flyers
463854,8754.23,0.051226858,Low,0,0,Emerging Loyalists
763224,8759.59,0.0008263151,Low,0,0,Emerging Loyalists
628017,8763.45,0.0013194361,Low,0,1,Frequent Flyers
858445,8763.45,0.0071795457,Low,0,1,Frequent Flyers
348774,8767.63,0.0008720123,Low,0,1,Frequent Flyers
992930,8779.09,0.022355234,Low,0,1,Frequent Flyers
340924,8783.17,0.0027459515,Low,0,1,Frequent Flyers
312774,8793.52,0.0016659192,Low,0,1,Frequent Flyers
633992,8798.31,0.0024040055,Low,0,0,Emerging Loyalists
838160,8802.19,0.0021326472,Low,0,1,Frequent Flyers
160135,8804.54,0.004383381,Low,0,1,Frequent Flyers
467685,8804.58,0.00034435352,Low,0,0,Emerging Loyalists
100504,8807.61,0.9998084,High,1,2,At-Risk Inactives
530299,8810.9,0.0033599157,Low,0,1,Frequent Flyers
387695,8818.05,0.0024177742,Low,0,1,Frequent Flyers
234922,8819.02,0.1693377,Low,0,0,Emerging Loyalists
268307,8819.02,0.0012847602,Low,0,1,Frequent Flyers
407008,8819.02,0.000370406,Low,0,0,Emerging Loyalists
440699,8819.02,0.001342741,Low,0,0,Emerging Loyalists
416127,8828.93,0.08291964,Low,0,0,Emerging Loyalists
672819,8828.93,0.00018467536,Low,0,0,Emerging Loyalists
221595,8834.32,0.002682169,Low,0,0,Emerging Loyalists
136169,8836.03,0.0005473261,Low,0,1,Frequent Flyers
105193,8838.09,0.030704824,Low,0,0,Emerging Loyalists
759017,8838.09,0.0014383325,Low,0,1,Frequent Flyers
860657,8838.09,0.00090790604,Low,0,0,Emerging Loyalists
862212,8838.09,0.07285203,Low,0,0,Emerging Loyalists
162496,8840.19,0.004552564,Low,0,1,Frequent Flyers
994443,8841.77,0.0021098163,Low,0,1,Frequent Flyers
185531,8845.19,0.99990463,High,1,2,At-Risk Inactives
280574,8847.44,0.0005984711,Low,0,1,Frequent Flyers
537887,8849.69,0.21543163,Low,0,0,Emerging Loyalists
543862,8849.69,0.00031298472,Low,0,1,Frequent Flyers
734752,8852.69,0.00017404625,Low,0,0,Emerging Loyalists
428520,8858.35,0.001454702,Low,0,0,Emerging Loyalists
189329,8860.65,0.0015831115,Low,0,0,Emerging Loyalists
567070,8860.65,0.0015684374,Low,0,1,Frequent Flyers
542574,8861.15,0.00032833408,Low,0,0,Emerging Loyalists
134000,8861.9,0.010759599,Low,0,0,Emerging Loyalists
396863,8861.9,0.00064276916,Low,0,0,Emerging Loyalists
134738,8869.62,0.010540926,Low,0,1,Frequent Flyers
198499,8874.55,0.0005595309,Low,0,1,Frequent Flyers
150291,8879.79,0.0024999005,Low,0,1,Frequent Flyers
235092,8879.79,0.046253517,Low,0,1,Frequent Flyers
283358,8879.79,0.045051284,Low,0,1,Frequent Flyers
749212,8879.79,0.0015409141,Low,0,0,Emerging Loyalists
846125,8879.79,0.0047637443,Low,0,1,Frequent Flyers
781797,8888.14,0.9997712,High,1,2,At-Risk Inactives
373737,8888.88,0.9998621,High,1,2,At-Risk Inactives
504802,8901.47,0.0028278278,Low,0,1,Frequent Flyers
845684,8901.68,0.0037444704,Low,0,1,Frequent Flyers
460938,8915.17,0.00031834625,Low,0,1,Frequent Flyers
152338,8923.11,0.012836565,Low,0,1,Frequent Flyers
374344,8923.15,0.0019210816,Low,0,0,Emerging Loyalists
744528,8923.15,0.001978258,Low,0,1,Frequent Flyers
140191,8927.57,0.019810017,Low,0,0,Emerging Loyalists
755082,8935.27,0.001531068,Low,0,1,Frequent Flyers
207492,8936.37,0.0047659446,Low,0,1,Frequent Flyers
974777,8940.58,0.025269236,Low,0,1,Frequent Flyers
672039,8945.69,0.0011018373,Low,0,0,Emerging Loyalists
208553,8954.43,0.0048398073,Low,0,1,Frequent Flyers
561961,8954.84,0.06525868,Low,0,1,Frequent Flyers
809587,8954.84,0.004769427,Low,0,1,Frequent Flyers
121737,8960.28,0.033013057,Low,0,0,Emerging Loyalists
489592,8960.28,0.9997271,High,1,2,At-Risk Inactives
198961,8962.8,0.0015458049,Low,0,0,Emerging Loyalists
319123,8970.65,0.00968731,Low,0,1,Frequent Flyers
122561,8972.14,0.0028177155,Low,0,0,Emerging Loyalists
584405,8991.98,0.0010510014,Low,0,1,Frequent Flyers
544306,8992.78,0.9999149,High,1,2,At-Risk Inactives
806008,8997.04,0.0061003976,Low,0,0,Emerging Loyalists
112632,9006.6,0.00236607,Low,0,1,Frequent Flyers
434098,9006.6,0.001086306,Low,0,1,Frequent Flyers
511835,9009.22,0.005496967,Low,0,0,Emerging Loyalists
338125,9011.76,0.0002649682,Low,0,0,Emerging Loyalists
288112,9012.92,0.999597,High,1,2,At-Risk Inactives
161241,9015.82,0.00081571145,Low,0,1,Frequent Flyers
517781,9024.2,0.00066423236,Low,0,0,Emerging Loyalists
648077,9025.07,0.004940076,Low,0,1,Frequent Flyers
671077,9027.87,0.19095477,Low,0,0,Emerging Loyalists
535892,9028.31,0.0032296006,Low,0,1,Frequent Flyers
973357,9028.31,0.0030906205,Low,0,1,Frequent Flyers
542287,9029.94,0.0011957018,Low,0,1,Frequent Flyers
966698,9029.94,0.9998056,High,1,0,Emerging Loyalists
262586,9031.21,0.1903408,Low,0,0,Emerging Loyalists
355512,9031.21,0.0005792674,Low,0,0,Emerging Loyalists
983551,9031.21,0.0014107795,Low,0,1,Frequent Flyers
771353,9033.25,0.99964976,High,1,2,At-Risk Inactives
738651,9034.31,0.0009700084,Low,0,0,Emerging Loyalists
753994,9034.31,0.0037297371,Low,0,1,Frequent Flyers
300964,9035.67,0.001721418,Low,0,1,Frequent Flyers
423119,9035.67,0.9994454,High,1,2,At-Risk Inactives
666667,9036.66,0.0141882645,Low,0,1,Frequent Flyers
184924,9048.98,0.0007526392,Low,0,1,Frequent Flyers
231755,9048.98,0.015645089,Low,0,1,Frequent Flyers
268500,9048.98,0.0019047373,Low,0,0,Emerging Loyalists
145988,9051.71,0.02252783,Low,0,1,Frequent Flyers
760835,9057.94,0.0013579166,Low,0,1,Frequent Flyers
170965,9061.63,0.000102327176,Low,0,0,Emerging Loyalists
883755,9067.66,0.30589965,Low,0,1,Frequent Flyers
589795,9075.77,0.006947153,Low,0,1,Frequent Flyers
913522,9080.6,0.0073542004,Low,0,1,Frequent Flyers
716019,9080.64,0.73711574,High,0,0,Emerging Loyalists
765293,9080.64,0.00073140085,Low,0,3,VIP Champions
313602,9090.27,0.0018234036,Low,0,1,Frequent Flyers
482567,9095.05,0.01592794,Low,0,0,Emerging Loyalists
794863,9095.05,0.0012460486,Low,0,1,Frequent Flyers
971987,9095.05,0.045356926,Low,0,1,Frequent Flyers
361109,9100.73,0.0006246572,Low,0,1,Frequent Flyers
855506,9102.27,0.033991244,Low,0,1,Frequent Flyers
725413,9102.9,0.001160477,Low,0,0,Emerging Loyalists
817375,9106.87,0.004655879,Low,0,1,Frequent Flyers
811567,9111.76,0.15901579,Low,0,1,Frequent Flyers
833793,9111.76,0.18728329,Low,1,0,Emerging Loyalists
856074,9117.44,0.00047268948,Low,0,1,Frequent Flyers
114018,9120.07,0.013534575,Low,0,0,Emerging Loyalists
715300,9120.07,0.058588527,Low,0,1,Frequent Flyers
335162,9124.6,0.0010461141,Low,0,3,VIP Champions
219276,9144.86,0.009854312,Low,1,1,Frequent Flyers
502012,9148.88,0.0005604332,Low,0,1,Frequent Flyers
414741,9152.49,0.00035625277,Low,0,1,Frequent Flyers
615529,9155.24,0.034540877,Low,0,1,Frequent Flyers
631379,9156.27,0.003307109,Low,0,1,Frequent Flyers
210236,9159.01,0.06357809,Low,0,1,Frequent Flyers
170566,9165.72,0.00050986896,Low,0,0,Emerging Loyalists
261187,9171.0,0.0058317943,Low,0,0,Emerging Loyalists
861058,9177.95,0.033463713,Low,0,3,VIP Champions
871074,9180.15,0.012743646,Low,0,3,VIP Champions
704270,9185.03,0.0015519587,Low,0,1,Frequent Flyers
535587,9189.52,0.0011164858,Low,0,1,Frequent Flyers
348471,9191.67,0.7393115,High,1,3,VIP Champions
969342,9191.67,0.06008331,Low,0,3,VIP Champions
264741,9192.59,0.0005294451,Low,0,1,Frequent Flyers
925353,9192.59,0.0025784932,Low,0,1,Frequent Flyers
698390,9199.39,0.0011382869,Low,0,1,Frequent Flyers
693372,9199.54,0.0009961501,Low,0,1,Frequent Flyers
955448,9199.54,0.0006827309,Low,0,0,Emerging Loyalists
103536,9202.64,0.00036247325,Low,0,1,Frequent Flyers
444237,9202.64,0.0023012355,Low,0,1,Frequent Flyers
315361,9206.6,0.00053432654,Low,0,1,Frequent Flyers
459636,9206.6,0.010016015,Low,0,1,Frequent Flyers
299419,9215.54,0.0023200966,Low,0,1,Frequent Flyers
819497,9217.98,0.003244998,Low,0,0,Emerging Loyalists
770524,9227.57,0.0017957721,Low,0,0,Emerging Loyalists
375987,9227.95,0.00060511875,Low,0,3,VIP Champions
514616,9227.95,0.9894085,High,1,0,Emerging Loyalists
550686,9233.19,0.0020459304,Low,0,0,Emerging Loyalists
622324,9238.31,0.0005201919,Low,0,1,Frequent Flyers
232137,9246.22,0.0006336609,Low,0,3,VIP Champions
867046,9247.46,0.040746782,Low,0,0,Emerging Loyalists
585853,9256.92,0.00026818557,Low,0,1,Frequent Flyers
706106,9256.92,0.0002779284,Low,0,1,Frequent Flyers
372353,9259.73,0.001205704,Low,0,1,Frequent Flyers
772608,9263.18,0.0026001723,Low,0,0,Emerging Loyalists
144523,9269.68,0.00030531545,Low,0,1,Frequent Flyers
438746,9275.68,0.0018867564,Low,0,1,Frequent Flyers
628837,9283.74,0.0012810096,Low,0,0,Emerging Loyalists
530666,9294.55,0.0056664087,Low,0,0,Emerging Loyalists
959821,9312.59,0.0061212033,Low,0,1,Frequent Flyers
837932,9320.09,0.004327956,Low,0,1,Frequent Flyers
570683,9320.24,0.0073199645,Low,0,1,Frequent Flyers
783610,9320.28,0.99991477,High,1,2,At-Risk Inactives
268076,9322.09,0.0035606052,Low,0,3,VIP Champions
966389,9332.49,0.002453469,Low,0,3,VIP Champions
413266,9333.08,0.22913203,Low,0,1,Frequent Flyers
516674,9333.33,0.0020065878,Low,0,0,Emerging Loyalists
933779,9333.33,0.99987364,High,1,2,At-Risk Inactives
996997,9338.08,0.0003580384,Low,0,1,Frequent Flyers
530098,9339.34,0.090240866,Low,0,0,Emerging Loyalists
904693,9343.2,0.0032306293,Low,0,0,Emerging Loyalists
287799,9366.82,0.0033437966,Low,0,0,Emerging Loyalists
945780,9372.84,0.0010401238,Low,0,0,Emerging Loyalists
187435,9378.63,0.00032886065,Low,0,0,Emerging Loyalists
789057,9384.65,0.00027545713,Low,0,0,Emerging Loyalists
208787,9388.98,0.07023454,Low,0,1,Frequent Flyers
282545,9388.98,0.00056359667,Low,0,0,Emerging Loyalists
517945,9392.56,0.006338585,Low,0,1,Frequent Flyers
445549,9393.97,0.0012356397,Low,0,3,VIP Champions
967274,9403.88,0.033457074,Low,0,0,Emerging Loyalists
421748,9403.96,0.013227881,Low,0,1,Frequent Flyers
852253,9403.96,0.0024888797,Low,0,0,Emerging Loyalists
666504,9404.45,0.00028760196,Low,0,1,Frequent Flyers
775639,9404.45,0.031727884,Low,0,1,Frequent Flyers
383826,9407.45,0.010278872,Low,0,1,Frequent Flyers
437598,9410.67,0.0021192157,Low,0,3,VIP Champions
610432,9414.12,0.00027416882,Low,0,1,Frequent Flyers
472921,9415.53,0.0024253388,Low,0,0,Emerging Loyalists
270935,9422.97,0.00025286278,Low,0,1,Frequent Flyers
817613,9422.97,0.007439294,Low,0,3,VIP Champions
842279,9427.68,0.0021595838,Low,0,0,Emerging Loyalists
221446,9429.63,0.101329796,Low,0,3,VIP Champions
341549,9435.54,0.026880343,Low,0,1,Frequent Flyers
366116,9448.83,0.007263183,Low,0,1,Frequent Flyers
437288,9449.75,0.0015891093,Low,0,0,Emerging Loyalists
672781,9463.11,0.0006107544,Low,0,0,Emerging Loyalists
235857,9470.27,0.0042007077,Low,0,1,Frequent Flyers
521545,9470.62,0.037423432,Low,0,1,Frequent Flyers
797187,9472.96,0.9998541,High,1,2,At-Risk Inactives
827190,9472.97,0.00078423653,Low,0,0,Emerging Loyalists
381284,9476.9,0.043127023,Low,0,1,Frequent Flyers
397377,9486.6,0.0004111951,Low,0,1,Frequent Flyers
309108,9487.72,0.0004983064,Low,0,3,VIP Champions
122545,9490.41,0.0004619743,Low,0,0,Emerging Loyalists
159227,9492.34,0.0031067585,Low,0,3,VIP Champions
698122,9500.08,0.0016008584,Low,0,1,Frequent Flyers
319378,9501.01,0.0015393207,Low,0,1,Frequent Flyers
366263,9501.01,0.0034490512,Low,0,1,Frequent Flyers
537990,9536.34,0.0003892256,Low,0,0,Emerging Loyalists
863751,9536.34,0.004445547,Low,0,0,Emerging Loyalists
758695,9549.11,0.06960411,Low,0,3,VIP Champions
215639,9551.17,0.007141274,Low,0,0,Emerging Loyalists
953431,9552.93,0.0052762064,Low,0,1,Frequent Flyers
998820,9552.93,0.014341284,Low,0,1,Frequent Flyers
400979,9553.42,0.00041110264,Low,0,1,Frequent Flyers
943211,9555.17,0.041837428,Low,0,1,Frequent Flyers
512219,9560.05,0.008902044,Low,0,0,Emerging Loyalists
953673,9560.05,0.0012589002,Low,0,1,Frequent Flyers
348238,9575.36,0.99976975,High,1,0,Emerging Loyalists
347001,9581.28,0.06740631,Low,0,3,VIP Champions
175387,9587.33,0.99982244,High,1,0,Emerging Loyalists
180137,9591.23,0.003099439,Low,0,0,Emerging Loyalists
